step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y
11,3,0.2856232225894928,-0.15079054236412048,-1.0173341035842896,0.0,0.0,0,0,0,-1,0.0076441336423158646,0.0022805845364928246,0.1200752779841423,0.004427766427397728,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,4,-0.0034874898847192526,-0.26422521471977234,-1.1861385107040405,0.0,0.0,0,0,0,-1,0.00815435592085123,0.0019044365035369992,0.11994120478630066,3.747686787392013e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,5,0.07584737986326218,0.33683082461357117,-1.2282960414886475,0.0,0.0,0,0,0,-1,0.006902229506522417,0.003044044366106391,0.1200537160038948,0.024986278265714645,0.0,0.0017354190349578857,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
11,6,0.15167102217674255,-0.12222155928611755,-0.28668251633644104,0.0,0.0,0,0,0,-1,0.008636388927698135,0.0016858890885487199,0.11967771500349045,0.004373528063297272,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,7,-0.14627152681350708,0.13910798728466034,2.524841547012329,0.0,0.0,0,0,0,-1,0.007334546186029911,0.002364275511354208,0.12030117958784103,0.018714498728513718,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
12,0,-0.13259372115135193,0.22909528017044067,-2.82197642326355,0.0,0.0,0,0,0,-1,0.007497269660234451,0.0025034009013324976,0.11999931186437607,0.02497636154294014,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
12,1,0.2267439365386963,0.32297423481941223,-1.8214746713638306,0.0,0.0,0,0,0,-1,0.008043493144214153,0.0020245227497071028,0.11993197351694107,0.0026503652334213257,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,2,0.028178323060274124,0.27826887369155884,2.972816228866577,0.0,0.0,0,0,0,-1,0.007287619635462761,0.002605202840641141,0.12010717391967773,0.025011418387293816,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
12,3,0.29171222448349,-0.16017498075962067,-0.969034731388092,0.0,0.0,0,0,0,-1,0.007646489888429642,0.0022672871127724648,0.12008621543645859,0.003613496432080865,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,4,0.0008333607693202794,-0.2753100097179413,-1.208811640739441,0.0,0.0,0,0,0,-1,0.008157814852893353,0.0019022647757083178,0.11993991583585739,3.2448173442389816e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,5,0.0791618749499321,0.33154863119125366,-1.0317333936691284,0.0,0.0,0,0,0,-1,0.006932130549103022,0.003008419880643487,0.12005944550037384,0.024960637092590332,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
