step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y
10,4,0.16494153439998627,0.3743632137775421,-3.073463201522827,0.0,0.0,0,0,0,-1,0.007236366625875235,0.002557719824835658,0.12020591646432877,0.02503293566405773,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
10,5,-0.00251782382838428,-0.3451138734817505,2.2641382217407227,0.0,0.0,0,0,0,-1,0.007469289470463991,0.002554678823798895,0.11997602880001068,0.005181726533919573,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,6,0.12018152326345444,0.06996810436248779,-2.941265106201172,0.0,0.0,0,0,0,-1,0.008161550387740135,0.0019171681487932801,0.11992127448320389,1.7232745449291542e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
10,7,0.11850449442863464,-0.2424519658088684,-0.7958580851554871,0.0,0.0,0,0,0,-1,0.008280659094452858,0.0019375033443793654,0.11978183686733246,0.0008409404545091093,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,0,-0.14315541088581085,-0.0766722783446312,2.6515283584594727,0.0,0.0,0,0,0,-1,0.008306857198476791,0.0017903128173202276,0.1199028268456459,3.6935507523594424e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,1,0.30657511949539185,-0.34616750478744507,0.958910346031189,0.0,0.0,0,0,0,-1,0.007831448689103127,0.002152093220502138,0.12001644819974899,0.004604548681527376,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,2,-0.07428529113531113,0.31680408120155334,-1.8899328708648682,0.0,0.0,0,0,0,-1,0.008271514438092709,0.0017753387801349163,0.11995314806699753,0.0008975662058219314,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,3,0.13174273073673248,0.4630957543849945,0.4231525957584381,0.0,0.0,0,0,0,-1,0.006941172759979963,0.002962468657642603,0.120096355676651,0.025114649906754494,0.0,0.029240429401397705,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
11,4,0.15845051407814026,0.37327513098716736,-2.8632054328918457,0.0,0.0,0,0,0,-1,0.007301551289856434,0.002648569643497467,0.1200498715043068,0.024959050118923187,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
11,5,-0.009539010003209114,-0.33627647161483765,2.219592571258545,0.0,0.0,0,0,0,-1,0.0077759395353496075,0.002314323792234063,0.11990972608327866,0.003227733774110675,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
